id,average_hr,average_watts,moving_time,average_speed,labels,polyline
655801,157.13025210084038,293.2256684491979,351.97,4.643192601642184,3,auybFlt~iVUBkA`@mAh@i@P[T}@dAeAvAsAtB_@~@S^_AhAgEfDa@Xy@^q@NcANUFO?_@WCQFQn@_@NUDQCi@KMKIsB]Y@e@LmBzAy@h@qBdBk@`@o@ViCZuDQqA?WFMLMb@@TDPTZl@`@HLJVFb@LfBRbB
656424,170.07227722772285,306.09835164835164,1750.0615384615385,5.8033314579414075,3,uwxbFnmreVu@]iAGa@Fg@ZqAbA}CfBqFpEw@t@i@HU[As@b@eAh@sBl@u@h@i@^M`@Eh@c@Jg@DgBFe@Om@WIwA?c@Dg@SKOQcAL_Dg@qAGYSUkCTe@ZOZ]PUMSk@MaB_@y@[{@_@Y_@D_Af@s@HcBp@a@l@@d@T\\\\`@JPJt@Sp@MJ{@f@o@J{D[e@Qa@Ye@@]`@b@jACl@SZ]v@c@P[Mo@y@g@[mBi@{@Ku@_@k@a@QRZ`BSPQO_AyAc@Y[Hi@b@a@J]Qi@Gw@PWQYiB]c@cB_B]@w@Ti@b@]bAY^[A{@Wa@FSd@KfAUlAWh@_@Hm@Ow@_@w@iB_@Uo@SIUJg@j@eAZgALo@U_BTeBMq@[Yc@m@Su@YoAYy@[Oe@J]ZQMJWhAaAd@[F?Rf@Jv@Zv@XNl@?h@Lh@\\v@p@f@Zh@f@Dh@Vx@d@r@\\A^g@Ty@Mi@e@q@gBuAyAqBGs@EuAS_Ai@u@i@{BAu@LoAGs@Yw@Bk@PkADQd@m@X{@H}@I}@WcA[q@u@Wa@_@?GNY`AAd@DbCh@b@@ZUTs@NYZDb@p@Vn@VfAFzATb@d@Tn@@t@G|@Iz@WPc@Nu@rBgAF]K]k@i@m@Oy@Eg@WUm@@iD`AgALg@I_@]a@m@a@y@_@Y[Oy@Je@ZAp@PlA]f@GLSG]SC_ALcAKm@]i@IYNm@nBAl@F`AQZc@?_AEiA@a@PaA`B[DSG@]RMd@e@Pg@Ns@Zq@\\?d@F^UJSHw@Me@]_@i@YMUJi@V}@Es@W]w@[u@_@a@FuBr@c@@OOHa@^c@Tw@AOiAa@?_BSSi@Bq@JiA@m@O_@e@Ak@Rc@hBiCFi@O_DF_@TA\\R`@j@^Vj@Dr@IZYMWuAC[[k@u@q@g@y@c@s@I_@N]j@O?F[h@q@j@Ij@Q@_@Ui@k@{@e@e@O_@A{@Jy@TK|AHrBYhAB`C_@t@Hv@^nEj@f@O|AwBlBsBRe@COc@[w@UaAOaAEo@He@Pu@NgADoCd@gANYAaAGqBu@k@?g@Ga@c@_@YCe@No@RwAH{AZgD
658034,150.07619047619045,183.70059523809525,231.64102564102564,9.47448749169802,2,qmjfF~m}eVoC_D{B{C{CgDeAy@kAk@y@WyH}Ay@IaBAe@Bg@Fw@PyDrAo@LcAFkDJqH`@}ABsEDiCG}BA{AEs@BeAN{AZm@VqClA]Jo@Lm@Dm@BeB?qBCoBDoCN
658307,164.61287128712866,296.06736842105255,1040.545,10.856621289804854,1,s|cfF~bkjVe@_BUc@SOUGg@Ae@OUSWk@QW]GQ@OB_A`@]D[@_@Ku@k@OG]Cy@@[E{@]US]i@kB}EI]O{@Ca@CiCKmAOs@Wo@QY[SQEi@Em@HUF_A`@cB`AUJWD[MMUUkAUq@qAkCQQi@WYE}@c@WASLQ@ON{@rA]Pg@AU@YLs@t@s@~@YLe@DOHk@j@OEMOMg@HoAKq@Oc@KMgAYg@c@@GNOl@KXONQRs@@w@BY[cCWg@MOWEeAXOPc@bAEZOj@KRORa@Tu@HUZCRH`ACf@EPg@z@SZYTGLENEf@B`AC~AI^g@zAWLM?{AcAQa@Eg@GMKKOC[He@b@]Cm@g@K?KDIFe@x@]Jm@DODOFKJEN@PNh@xAxB?Xi@hAQj@FV?RLP`@^JLKJ_@Nc@^Ql@AXGTIn@INo@Bc@s@gA}CW[MCOAa@HOJMNQl@KhAIRIPQJWb@Ih@?VJ`A@h@ARKLKFMGs@_A_@[a@Os@OQI[a@e@_AOOOGS@URSHi@d@y@`AK^AZD\\Rx@LVHX\\p@\\rCXvBD|@Kv@IXSNs@TQVMZHt@ATZZ\\n@hAxAz@p@PRFZUXKRcA`AMPUj@CV@r@JXd@n@d@XJPFP@NMNm@?aAPeAz@IRe@r@MNa@Xc@Rc@ZSNIXCXFb@d@`BFr@Ol@k@tAKj@Ar@BVTxA@pBLz@CTIRQHm@Gk@U]CMA_ALQ?m@G]@UV[p@]HYOq@m@]KQ@QHU\\ETIfAMh@AVBTFPl@r@JTAv@Gt@?ZDXRl@Zj@`@d@x@h@RPNRJVDXApAEp@Qj@y@~AET@j@P|@Fl@?RERGPKNOJOFaAQe@Ca@B_@NMLINGRGtAKPKL{@j@u@x@ODg@EmAc@yAaAQESAUDSHSVg@XUJi@Je@VQNKTBbA`@fCd@fBh@z@JTLt@Dv@AXKn@Oh@k@x@QNc@T{@NQASIOO{@aAm@g@s@Wk@[c@BSDe@R[b@Ml@Ij@GTMNcAn@KNIPOd@OtA_@fBSlBDzCp@zCVfBBZ@ZAXGXMTQJa@IuAk@yAu@m@Uq@UYEq@CYDaAn@[|@S|@K\\c@lCOFc@_@OYI[Is@IWm@{@MYGWA[?u@Oi@Y_@cAu@m@q@OGQCODMPOpBGVMPOh@OXEPB@BAACAHGJQPMBa@@QEe@UgBoAMQOk@KaBMk@Ua@MISGSAS@SDQL]d@i@`AORc@`@i@Zg@b@MTc@pAQXSNY@WKU?WDi@XWFUTWH_AXi@Rm@Ho@AoA_@SCO@QFm@v@SDOAq@i@g@AUFSTe@\\_Ah@]b@ITCV?ZZzATr@Jx@B\\GXKVoAv@]h@a@d@_AxAa@f@QJg@ReBTWFk@\\iBpBYp@m@jB]j@ORSNuAx@ORMVGX?b@E\\Ax@?tAFpADZFXJXd@f@L`@B^CbBBzALrEEtB
658330,159.59636363636358,258.9313186813187,1619.0871794871796,6.706657122405155,3,qnvbF|aiiVY[m@mAU[o@q@i@Yk@Da@NsA`AKLQ^KXOFQ@a@IYYo@_AUiACSMc@IMY[YW]B_@QMCc@@OCO@QDcAf@]NQDc@@s@M_A]YIg@EWKwBMw@Mu@YkBSKDYZMFi@H}BPc@@_AEW@_DTiAO}@WYUgCsDw@}@QOUKg@E[@[F[LYTgAhA]j@Yr@SXKF_AMg@YQYE_@Dm@?e@E]c@eAGKSGK?QPWMUs@GeBOkBU_@UUMEe@A}@HeATk@DeAI]Gm@g@[a@]{@Me@Kg@E_AKi@Wc@IIYEUDiAp@w@vAm@vAKFo@Va@Vi@Lq@Da@JKLyB~@UF{@Fa@OKOy@aD[q@_@mAMo@mAwAGCYBg@NQJq@l@QLU@SCg@O]][a@o@k@SKSCU?WNUVgA|@OHc@NMB}@a@OEID{@PWL[Vs@PSf@SBc@@_@PE?kAZWPYJyALiBbAq@l@o@ZaAn@e@d@yAt@aA^o@LcD^mAF]Ai@Fw@Dg@CYEi@OGEoA_Aa@]Oc@Im@i@uAe@uBWwAMkAQyBAc@Fo@TcAd@yADi@?]QaAYk@g@o@@KIMo@SOAa@Ju@Fm@Nm@ZUHo@Jc@L[DW?a@GsB[IC_@[m@}@UW[Qg@QUOU[IU_@eBIQ_@c@OYOEuAUc@?u@IaD?i@Ci@OsACe@Dk@@e@Le@Po@j@iBlBs@l@yB`Cg@b@g@RUBm@?a@Em@YcCkDWW[MmCeBa@_@y@o@k@m@GMOo@Ee@Bo@RcAXuCA_ACg@Ic@YcAO_@e@m@QO}@a@]I]Em@Ci@BOBq@Rq@d@_@f@k@Xa@D_@GYWiA}BOK[Mc@?e@FOF[^e@nAo@xA]`BGhAKd@S\\s@l@}@\\w@l@gAb@[@[MW[Ua@M]cAaBMWKe@]Um@UOIc@KYCMDMFe@b@_@`BGb@I`@a@|@Gp@q@dAYZK@s@GWMY@_@Pk@p@[VaA`@Y?YEUUQCG?KIUm@SUCOy@}@UYQ_@q@[e@G_@XY|@C\\Fv@Ar@Gj@M^IL[Xk@Vk@Hg@Eu@Lc@SW@IH[dAKNaAj@{@X]b@_@|AQJaCKOEk@s@m@[m@QM?i@Q_@SMKKCS@KF[Cc@OeAk@[A_@J[NOFo@KaAe@]GKBs@`@i@Rk@Ja@BMAi@WMIKSY[m@GoBN[?YGM?m@IU@[Fm@VMXa@h@a@?KFy@S[SWIKBW@YN_AJmAtBGNYfBOj@KN}@`Ae@Vg@R_BRg@RUS@}@DUo@oBAUPkAM}@[gACO?e@ISSY@UHW@a@
659979,160.102752293578,251.5668508287293,936.8358974358974,6.140933201228357,3,wsmdFnk}fVqIbFaBz@kDpB{An@_ANmDJo@AsA]o@IeANm@Ps@BmBGm@Rc@d@u@bAcAf@_@Ai@Gy@EgALcBEw@HgC~A}@v@q@\\iAFs@j@Qf@W\\qC|A{@Rk@\\aBnBSPaAb@yBxASF]Bm@AWRk@zAo@x@e@\\_Cr@WT_AnB]^m@P[FcCVq@Xy@rA_@x@[d@_@R[Bs@\\cAv@UZe@v@GTEh@?xAEz@Mb@i@`Ay@pAw@`Au@p@o@d@sA\\i@d@gBnCq@~@OLg@JyB]k@Oe@Ec@Fg@z@_@r@m@~@{@t@y@^[XS`@a@nAe@d@gAPcBhA_B`@WPy@dAwAnCaBlAs@hAa@~AYd@_@`@]v@c@t@[^i@d@k@\\s@v@iCfC}AdAi@P}@DuAXi@Z_A^o@ZQ\\Gh@@j@Iv@KT]d@q@f@mAt@u@l@qCvAq@ZaB`@iAd@oAt@i@l@OXg@n@qAv@_@^Yr@UxB?r@YtAUPu@XwAr@_@f@e@x@eCxCaAxAu@TS?
660899,152.8689320388349,280.79617486338805,499.825641025641,6.099423388668868,3,{jodFrstfVqBuJ_BsIyFqY_FoV}BmLa@gC[yAUu@Yu@o@wAiEaHa@{@c@eAY_AQo@iA{FmB_Ii@eBm@}AaAkBsA_Cg@u@aAoBmEwHaLmSsAwBi@u@
662183,139.41739130434777,192.77016574585633,788.77,8.711995258440355,2,waocF|ezfVHGt@}@dAuBr@mAzAcAdAcAj@y@v@iBh@kBfEaQl@}Bx@yA~@eAvAw@hAYfKsBnF_ApCm@`Ca@vBg@`ToBbCYlAg@xB}AtBeA~CcCxB}AjCcBvAiAtCgB~JsH|BiB~BeB~C_B`DmBjDaBpPiJdI}DvDsCzGyE`A]xAMvA[dLwEfJoDpB{@vAe@z@_@|Ak@fAYt@YnMcFnPmGrGqChFsBxBw@|@a@`BWpADnAXtAz@xBjBbCdBlAZpAJpAIjAi@vBoApBuAbBwA
663291,158.2528301886793,336.05303867403313,605.645,13.214160935861768,1,o~qcFtbjiVa@v@cC|DeCfEkC|EiD~Fu@jA{@hAi@j@eAr@eLjFy@p@cAlA[j@Wp@]jAMr@Kt@GnCYnFUzA_@vA}@pBaAhBsE~HsBtCcDvDmAnAgEtD{PtNuF|EkBfB{CtBcDpC}EzD{GzFqB~AqOzMqDvCqJfIkLlJeNtLgCnBgB|AgCtBcA|@oCtBcB|AmA`A{DhDm@n@oAxAiF`H}NjTs@z@kAfAg@^_Af@cA`@m@NeDb@oCR}APeANm@Nk@Ri@Z{@j@u@p@a@b@]d@g@z@a@z@c@nAi@~BOrAGrACvBJjDKjCC`@Or@[`AYn@k@`Ae@n@k@h@_An@gA`@{@Rg@FqAFi@Hg@Le@Py@`@iA~@m@n@w@pAmA`DkAnDMZ
663292,155.2183333333333,337.71999999999997,722.055,11.06246684809329,1,_g|cFbiuiV@BPIHMViArByFv@wAt@aA~AkA`@S`@OxA_@d@GjAEb@Gv@Ut@Wp@c@n@k@j@s@f@{@\\aAXeATkAFw@FuBGaDDkCFmAJ_Af@cC\\}@b@y@t@kA|@eAdAw@l@[|Ao@l@OrBYtGc@x@Mx@QdAe@|BcBZ]bAmA`IuLbAsAzG{JvBgC~A_BnJaI~BuBnBaBhCqBpIiHxAkAlE}DxDyC`CuBxFuEpDaDnDsCjOoMjHcGfLwJ~CoC~@u@|DmDlAaAfAcAvB_BfDqC|@cAp@i@n@m@`IgG~BqBjAoA^c@lCmDhAcBjHcMn@qAZcAb@iCX_HLaB`@sB^kAPe@|AsBh@i@tAq@vGyCbAg@`Am@fAiAp@_AfCqEtCqFbCeE`D{F
664107,142.42450980392155,229.30489130434782,507.3897435897436,7.504030684953658,2,_rqcFbvfjVq@oK[iDSuCk@eKk@aFa@gCUkBc@aHEeA?mDJmCb@wHZmCd@yBVs@x@qAfAuBn@eAnB}DnD}Gx@oB\\sBL]Vm@nAiBdBwCt@cAl@gA`AqAVg@\\}@XaAb@u@l@c@DOJyAHy@Le@XWb@Kd@ObAQjBIpAO`AGfA[Z[b@s@d@k@P[Pi@NSPQJUjBuB`@WnAi@\\W^g@ZY|@eBn@}@Pi@VgAV_@Z_@FMJ}@fAeEh@kEf@iCN}AJi@Ng@Xk@r@{@j@_AVY`@SVQLODK?[Ei@DWDs@He@GAIn@FxAAP
664165,158.9763157894737,299.5487179487178,386.98,4.002400640859991,3,syfcFzu_jV`@Nh@F|AJfAXXBJAFIVw@VGJDl@n@LDL@RCPIVe@n@}@BOCMS_@[_AEo@@g@PwACeAMoAe@eBGw@Iw@GgBF{@LmAAm@Eq@Bk@DIHCJ@JFZd@\\dAJRZ`@NHJ@LEJIJSZ{BJ}@FWL[RCLF\\t@LLV@LMTu@Fk@BuCDo@Ag@Fi@NcARg@PWx@u@JOHSBU?a@AaB
664512,148.96296296296293,318.72076502732244,1087.574358974359,11.275912522338585,1,}plaF~uiiVNBNEFGN?LIHM`A_Dv@cBf@}@~A{BzAeB`D}CzAaBdA}@x@g@dB{@vC_At@QfAMxAK|BW~A[nA]l@Wt@[hAo@nA}@h@c@bBgBdAuArAqBtCsEhF}GdAaA|BeBrGqFzKwInCaCn@i@tA}@bB}@zBcA|EiBlBw@r@UvDuB`D{BpLeJ`GoExDoCfAs@rLkHjDoBvScMlD}BnByAlBeBbBiB`SaVzCmC~G{FnEeEdFqEfBgBxCmDpByBzLyNfBmBxAoBvEoFzEcGjGeHrEkFnBeClDeErAwAzFyGhBkBp@k@pA}@bBaApAo@l@Sb@K|Eo@jCq@`A_@zAu@fAs@n@g@tBwBl@w@f@w@hYwh@nFeKh@y@xAsBdCeDzCcDfDaD`HaHfB_B`ByBdCsBbG{FfDsDlDkEnFiGdHsIvI_KtAyAn@_AdA{Bd@u@T}@Zu@rD{Hx@_Bp@{ARYVO
669762,147.71326530612242,216.2032258064516,3245.9128205128204,5.3632775261354295,0,clcaFnz_hVq@g@oAmAw@gAQ]OWOa@eAmB_@c@c@[_@OgA[sA{@s@g@yDyDeAq@{A]iDm@m@OyBgA{@i@yLmGc@Bq@Vg@Gg@Q}@_AmAgDgAcBo@}@s@k@q@OK@}AZmAZq@TgAd@}@XyDbAwAh@wAp@iFjBc@Lo@DcEq@}@WSGeAw@y@g@}Au@sAW_Du@w@KeANs@RmAFc@CgAQiAWeA]a@Wm@k@e@iAs@w@Ia@d@cAMa@cAsAoCcDo@i@aAm@iF{BkCeAoD}AmD_CmCyAqCaA{@Qy@B}Bd@c@DyAB]C]Qm@a@sAaCq@q@qC[y@qASkAH_AM_Bq@qAyAyAm@UOLi@ZU@oB]o@a@Wy@?o@Nk@b@q@Lq@Du@y@kBkAm@qAe@y@Aq@X_Af@[H{BLi@Ke@]e@g@iAu@cCu@gAg@aBoAm@_@qA@s@QQSQ]K_@U{Am@mAWQ_@DqA{BiA}@_AcAiCuBsA[c@CsA@uAe@q@c@Yu@CS]aAk@{Bw@qAYYg@]qD{Bg@a@U]{@oBA}ArAcD?MUo@}CiAW]e@{@[w@gBiD]e@qAqAq@w@yAeB_@k@c@wAMs@y@uA_@iAIk@a@aA[c@Si@o@}Am@kBE_@KeCK_AA_@@_BI_AY}@Y_@c@w@a@aAa@kAQs@KqDG]OYy@oAe@U]I_@Cc@@YJsAXg@Ai@IaAYkA[oAa@qAm@]MiADaBRuA@gAOeG_B{@QqACWL[HaB@s@Ne@Ra@Va@Fk@CuA_@a@Sa@]o@q@c@]c@_Aa@Sm@KaA@aAFYDc@P{@f@{@Lg@K_@U_AYc@EsCm@aAKuAq@e@Oe@GQAy@?YDg@?_@Cg@SUE_@DoAXWEc@m@[K_@I_@@a@D[J]Pq@f@{@\\u@H]Lg@JMAQYd@mAJ]L[NOHa@CQUG[FWTgA`B_@X]JWC[k@_@]y@_@Sm@OQ_@O[GW?s@Pe@LOHi@LQ?UO]]q@mAOg@o@]UC[FUXS`@GXS^q@j@[ASGq@cBQQWCe@HWHUB_@Ga@O]Lw@dAiAPwA~@Yh@IrAg@j@OBgADYF_B~AKtA@PIl@e@Dm@Gi@LYh@G`@WjAo@Mm@ScADeAl@SVOZG^AxA@bAF`@Qh@SH[Eo@LaAn@e@j@E@GYRu@Bo@_@}@c@E}Cf@gAJcADqBVcAUi@Qy@JIJ{@h@@[Nm@EaAc@m@{E{AsAQyAcAi@M[Ci@YYIsAUa@]c@Mc@Gg@Q]Ua@Sk@K[?]Kg@e@c@EoAWyB[[O][uA{@q@m@Kw@Y]yAsAGg@QaAVIjA|@LBZPFHx@\\LJNRJDPMBGo@MQKw@cA_@eALWLc@AQc@[aAE[OU]Q]US}C{@m@e@o@y@{@Qs@E]Io@a@]KsAGaA]i@]KMsAg@OCk@D]CYQc@a@U[?SDUVe@C[Qa@Ci@@Q[u@Mu@Cm@EY@s@FG@GEWUCKHF`@ARWhBOZWT_@?[BeARg@AQXTz@?h@QX]Lk@lAe@\\w@bAa@F[NSP[^g@^UC_@Ie@Go@Ei@s@Y[_@{@k@s@He@@[?C]Ki@Zi@HuAQa@HmALYTa@Ru@l@AXDb@QXa@J_@R[TaA|@Uf@Cb@IC@YHW|@oBEgAIm@@e@D[Pa@VYn@Y\\UFSB_@O[OBgAj@c@@u@NSRk@bAQx@_@vBYV{CbBa@L]?Sa@Ba@l@u@Vm@@i@Ea@M_@
671251,158.69029126213596,230.62362637362645,2756.748717948718,5.010012910042673,0,adocFjezfVgAmIkAoKWeAc@kA]q@]a@y@s@gAwAe@s@e@aA[m@k@q@y@e@YIe@KcAOi@Su@]k@e@kAyAiAiAk@y@e@_Aq@cBa@iAa@}A{@_G]qHWoCK[SWUQoAs@WUQWI[C_@@]Nm@JgAKiBM_Ba@iD]sAu@_Cs@uDC]E{BGu@Km@UaAiCwIg@mBqBuGQe@UuABu@FWP_@bAaBh@eAPi@\\uAPa@`CeDXWRM`AMv@C\\Cd@K\\OROZ]|A}Bf@oAR{@JaAB}ALw@vDyM|@gDZy@fAmBvB{Cd@g@ZSzCy@lDy@ZAZJv@l@ZP\\F^Cj@Wd@]V]Vm@Jw@JqBLoG?]Go@UaAsCkKoAqD[cAWuAKmA@mDIiC@_Ab@kGXaCLiBNk@Xm@lA{BTi@J_@F_@?a@A[O{@Bi@`@m@`@a@NWRo@n@sCL[NYb@]~@[j@Kf@@rAZRJVRt@`At@f@f@JL?RETQVYz@aBn@uAd@mA`B_GJk@@s@Ai@O{AEo@PiBNu@Pc@Rq@j@yEHe@Vi@~AqBPe@Nw@Hy@XmBn@yBT}@Fw@Ak@Mi@k@yAEU?WLc@Pe@dBsDNc@Fe@Cw@Mq@c@kAsAyCWgAEq@?aA@g@Fk@Pg@f@y@Ze@XQPAT@tAVj@D\\ALEVWp@iBhFoLRi@FW@o@Y{BDo@Nk@`AwBXe@vAuA\\Mj@[f@i@Ng@?s@Mm@oAqCe@sBOa@sAmCMa@Ge@Eg@I_D@w@J}@d@kBX}AVg@~@mAhAiA|@w@bC}ApCyAd@StBaApAy@h@c@r@c@tBaAlAs@f@[jAkAz@s@TMt@q@JQb@oA\\yBR}@X_Ah@qAx@{AbBeC~CoC^m@\\gA^w@R_ANYlH}HXW^O`@G`A?dAON?`@Dp@R\\B~AMf@@p@P`Cx@ZPhAv@^P`@Jb@HnBHPDRLJRDT@VSvAF`AAVGTo@pA_@|@ETCXAp@FrCCT[v@GPKx@EjA@r@Hp@T^h@ZPNDJ?LELcBpB_@l@q@rBMl@In@?nACVITOPc@\\MPKVAZBZ`@rAZxBJZRTTNl@VRLNTBVCVW|A?XDTLNrA`@xAXNHJLT^X\\LJ`@Pb@Jt@Hd@?t@KN@xAn@LJJNb@~A~@xAXn@DRFf@HzCHj@f@fCFdA?|@Cv@]dBCV?TH\\r@|APz@?\\EnACvCI^[r@ET
673440,153.06263736263736,226.11868131868135,733.6461538461539,8.282346691271558,2,ut`bFjopgVIK[w@m@s@KSKc@AOA[D[Ra@t@o@|@k@~Ai@RMV[|@wAPa@No@Dm@Gq@MW]_@_A{@W_@Ys@Y_@uBgBaAkA_@q@K}@@]FYPQVIJMRCp@f@b@TnCz@VDHAx@SJBFHFHVzAP\\TTtA`Ap@bA\\`@p@pAVz@LP^XPVz@nCZd@b@\\NDb@Bx@E`@Mn@i@PG~@ENMJQBWIg@?YJUPKT?TDXhCHVRPFTh@x@^^NJPFr@J\\Pj@n@dAj@^f@^|@NPTPLDt@@d@K|@GvACl@DPDd@RJRPh@JPLLb@Ln@AhABj@Gn@S^G`@DpAVjACz@ININMj@cAJKLGNCN?JD^ZTHXCb@St@g@l@k@`@Oj@Mh@QZSNQH[@]I_@_@_AK_@Ee@@SHe@Xs@T]`AmAHSFi@@gAHSLi@?SIg@s@iAOgAIUMOQIUCYHU@g@Mc@WSIeAy@MOISKq@GqC@[BUJULORMZGh@URANLR^[jAIl@@f@Rb@JL\\Tv@ZZHx@B`@F\\NLLdB~BTp@RbAd@lAJz@?n@Eh@Sl@In@Aj@@f@C\\AL[fACL?^Pn@^p@JLNJPFh@B^GX@pBCv@FZHfALT@PC`ADvBRtBFbAM|@[xBcAlBq@j@QxAWh@Qh@Wj@Ch@@`@FbAVfAP`AX`@Bx@Ax@I~@OzA[ZKZQr@u@\\Y`Ae@^YLQHQDS@YAWIm@[uAEa@B_@b@uANgANc@
679010,148.71428571428575,225.35405405405402,466.4871794871795,7.872310229209029,2,ipwdFfwifVRaAm@yDF}@`EaGpDeGn@_@XL`AlApDdDjDxCdAx@^Vx@Tf@DvFGT@H@FDFV?LCj@AhLAj@cBdMKrAFj@Rf@HJb@^ZJ|@?vDaA^QfJuHnCmAvAe@~A_@|AShEQz@?jA`@Z`@nAdCnArBPh@BLCl@I`@M`@]r@W\\mCpCe@j@OT[v@uAdFKv@Ax@BtBA~CBpCAjEOdAa@X}@H_@\\Sj@En@B~CLv@d@|@
679368,152.8506493506493,252.36939890710386,563.225641025641,3.359772919720656,3,_c{dF`hsjVK_AFi@JUZ]`Ac@n@]zBuAd@]h@u@Xq@HWVeBB[AsAM{@JiBMwCeB_HMWc@][G_@@m@d@mEjBo@b@o@P{AC}A@kAG}B?u@Bi@CcBCe@@WB]Py@l@}@`@g@PUBiAZo@H}@Xs@LaAXy@X[ToBdB_Ad@_B`@
683043,153.68813559322038,217.90395480225993,1658.0461538461539,5.837335572607859,2,{`haF~zsgVgA?yCN_CDc@D_@FID]Va@b@GBIBa@@]Ki@e@GI[{@U[YQWCq@Lg@PYVc@p@OLSBsBOo@F]LYP_@\\WJ[DgAD_@FuAp@wAj@{@f@ONMNSh@Ep@HjA?VOn@MPw@j@_@f@s@n@QLSFU?SEQKYe@Iw@EqBC[Yg@QIQAy@Hi@?i@EqBc@yAa@gAG{ATkA^WBc@Iq@c@MOUk@Os@Qm@GYEw@_@_AW]QKOHWj@EhAAz@m@|BMRSL]Jq@Dg@GyBVO?i@WiAcBSMQE{A@e@McAKiA@eAEyAK_BG{@FS?UEkA{@a@U}@cAYa@Sa@w@sDQg@YUqCQk@M_@_@My@AgALmA@cANoB?k@MsAKq@MOm@uAUgAQaAEeAVyBPaAPo@HiAFUPc@\\]j@y@HODQCe@Ia@KYIYKiAQeAIcBScAAcAHaBG{A?sBGuAS}AGc@Qa@c@k@w@g@g@EcCEe@GaAg@_CyAgBi@wAQcAHwAM_AQg@Qu@q@sCu@}Ay@wA_@yHW{BMwFi@kCKsC]{AYu@S_Am@u@w@QMQAULc@j@_@R_@HcACsAIyAFgAH[D[Lg@Ze@d@g@L{AF[Jg@\\WH}@G}@UuAO[M]Ie@EmAe@g@CaAUw@Wk@WUEs@@GC{@FaEf@o@Pi@Gy@Cg@Kg@?GA}@k@_@Oa@UeAUi@IcAa@i@e@eAa@aC_B}@Wy@Ky@@wB[y@BYAe@KYQo@o@k@c@wAs@]Me@YEEC[h@Z^k@`@S|AKb@GZAh@HNANKJM\\eAL[LMVIVCb@HRLNHPBPCNGPKJMXiAL_BKi@Sg@SaAO{AEqAE]Uy@GaAAe@BWBQLKN?LDPZNNNFZ@x@O`@Bx@NH@\\KLMf@}@fAcBTOTEPDd@X`@LNBj@?j@MXAPDLDPNN^EZWbAIb@ATAJDV\\pA@VCf@?l@H^JNPVJHRD\\QFOCOOY[_@Mu@G{CDSVw@r@_Bd@y@@KWy@a@k@g@a@oAu@
687607,168.92135922330095,298.6529100529099,432.01,5.1606270688178535,3,mdjfF`dikV|@fAJRBVG`@uAjB[^WRWHWCAPONEXBlACNEJQPKBQ?L@c@HIDMPEZ@bACPGPIFYHW]J`@Ka@?d@_@DaABSHKHKPGJCTA\\P^\\`@JRD^Eh@GRa@x@Mf@SpAM\\UVMJs@TSNMTGVMp@CX?XDVhAxCT^p@h@HJBF@TCJa@x@IV@\\JTXLRBhDCvBFXAn@OVAJFHFFZAf@KZKFQD}@Hm@PgAr@_@NSDo@FeA@mBA_@CMEKIy@}AUY_@II@e@PYDGAYMQWWg@_@oAQSo@a@IMWq@KMOMUKWAqAHe@?MCHBa@I
689163,162.22758620689658,319.05027027027035,765.1333333333333,9.681256157800545,1,_adeFd`mfVs@@gACcAMeAWO?QFY`@k@vBy@|@QHgAXuAPcFF}@F]H]LeE~BkAd@eMhDwF~AoBZoAIqCU_CB{@H_Ex@_@FgB@sAUkFkAyAIe@?sI|@}Ab@kAd@o@N}ATqA@}@YwAm@}Dm@{@IiCOoACaFLgB?aAE[EgEs@{@Cy@JuHlBcCt@_ARa@D_@@mBA}IFsADw@HcAf@ONqJxLu@vAqAzCq@fAy@t@i@N}@J[CwD]sDgAuSoFkBc@iASa@CY@{@JyO`Eu@X}C~Be@p@{AjCeMdKiE|DwCvCWPYJ}C~@yBt@c@Ra@l@iArGy@~C_EzGcBdD}AlCs@`Ag@b@Y^[VcC|A]\\kA`AgCnB{@X
699418,157.39814814814815,290.6951086956522,267.9076923076923,12.03250832663374,1,sk{eFjttgVwBnEm@|@gAjCyC|Fk@rA_ApCk@nAwAjC_DrDm@h@s@|@m@f@iApA_DnDgAtAg@v@uBvD_BfC{ExG}@l@MNsAfB_@t@MN}@z@_@f@mAxA_A|@w@bA{@|@i@n@gAlAaAnAgAjAsA`Bu@v@sB~A]^k@v@Yf@[^s@j@q@p@eAr@o@r@aA~@mArAgCxBm@p@q@j@kAlAq@l@yA~@a@Zq@p@c@^eAp@}At@s@b@uEdB
700400,152.10000000000008,267.0256983240224,442.4769230769231,12.197133850237016,1,sasdFz`yeVq@f@iARmAZqAb@}LpDsAJiAEk@@a@JuAr@oCbBwCtAgAt@aC|By@bAq@fA}@hAiAp@kAh@s@j@aA`AsA|@sAn@_Aj@UTa@l@iB~Cc@j@QP_Ap@eEjCaAd@oA`@mAj@aAh@cA`AeCpBiCpBmAt@qAr@iDtAmAv@oGjFw@`A}@`AyExC_At@g@hBi@b@}@LeBLODi@XiBf@eC~@sA^iAt@cC`Ce@\\_@TeA^{Ct@qAp@qChB{BjBuAnAyBfBq@`@eD`BgF`CmAt@k@l@a@n@s@xAw@tAo@nAuGlL_IrNcA|Ao@l@kAr@eA^m@P_@DsAHmIF
