average_hr,average_watts,moving_time,average_speed
166.0817204301075,309.50219780219766,596.7435897435897,3.6714690843466666
171.0042016806723,381.7628272251309,88.04615384615384,12.433449822354236
156.7932584269663,267.19585492227986,627.21,9.72015114554934
150.56250000000003,238.6452513966481,487.65128205128207,5.709510789551174
165.75130434782608,323.99384615384633,546.835,6.004005778708385
161.89342105263154,305.85911602209944,802.4615384615385,3.8702677658486686
156.75833333333335,380.3031746031746,251.85128205128206,12.433978131172243
165.34590163934428,383.9426966292134,296.14358974358976,12.941797118514922
148.40077519379852,246.62789473684208,1154.179487179487,9.758005909403945
170.76140350877196,309.24756756756756,723.735,4.571633263556413
168.65765765765755,314.3518918918919,1402.285,6.4921392584246425
170.88558558558555,404.60797872340436,175.4974358974359,10.60048214598797
163.06346153846158,236.81075268817202,854.7794871794872,3.350020398123373
161.55142857142866,267.1933701657459,2354.451282051282,4.592466206944622
166.5913043478261,262.83487179487184,1140.5,10.268422621657168
168.01250000000002,331.1663157894737,133.25641025641025,11.725268424090823
151.98118811881193,245.50928961748656,375.3179487179487,11.658387418530612
162.45909090909095,277.6821621621623,488.75897435897434,6.623352709111509
160.0371428571429,267.4699999999999,422.7846153846154,8.934253969409168
159.21467889908257,256.07771739130425,172.87692307692308,9.839776334134257
165.6720720720721,326.3738219895289,314.86,10.031309153274467
146.16326530612244,317.02921348314607,1435.0974358974358,11.207416632123618
176.69795918367353,309.6376344086022,430.87,4.396259892775084
164.89120879120873,278.8603174603175,211.08205128205128,11.474045820072398
169.83473684210523,341.66141304347803,276.785,6.954345430568857
158.26960784313727,315.4463917525775,277.435,11.406327608268601
160.72980769230773,275.20430107526903,2112.75,5.443579221393915
158.34725274725278,277.09788359788365,751.78,5.981709409667725
174.54351851851843,312.71223404255323,1316.4923076923078,5.10283114414372
154.68455284552846,312.07360406091385,1085.955,11.08505278763853
160.24273504273503,273.406282722513,911.5025641025641,5.506418818181308
154.3718518518518,256.4736559139786,704.65,10.694997516497551
155.1700934579439,255.45572916666654,422.14,9.531259771639741
149.78083333333336,215.94093264248707,365.87,10.658405991199066
159.89589041095888,311.9610526315789,166.285,4.816369486123224
161.46736842105264,277.36132596685076,1818.3384615384616,3.8792408397635474
174.5782945736434,359.2640211640211,426.47,5.546691443712341
145.08960000000002,240.57135135135138,1003.845,10.139317324885818
153.29814814814816,243.88548387096773,927.35,6.844878956165415
142.8347368421053,225.6028735632184,479.73333333333335,10.582954205327743
142.54315789473685,240.95164835164837,1424.2358974358974,12.64703700769823
167.93142857142863,297.61929824561395,1610.3384615384616,4.693722931315601
153.18250000000003,312.75181347150266,417.18,11.733030106908288
151.33749999999992,237.06021505376356,1375.56,7.467115211259416
150.77,265.96512820512794,1113.63,10.013214891840198
158.14513274336278,304.969109947644,772.14,11.560806978009177
149.6414414414414,223.88290155440393,553.285,12.84584075114996
150.9760563380282,242.19946808510633,415.4307692307692,7.128663481835351
157.87422680412374,269.221978021978,821.1179487179487,5.091415081377486
153.79759036144577,247.64530386740338,1450.5435897435898,5.561205701841218
153.7061855670103,243.935,1077.246153846154,5.0114127666462
160.5754716981132,276.6999999999999,348.4,5.743842915599517
170.93846153846164,298.1155080213905,1480.64,4.790688823751892
165.1235849056603,291.1486486486489,817.8307692307692,4.266000112868939
163.1602150537634,297.2385869565219,635.6,6.255312162140352
154.0769230769231,238.48268156424578,1285.8307692307692,7.128062073008772
151.58083333333335,415.63817204301057,953.574358974359,13.235065368088755
152.18526315789472,189.62402234636866,806.8820512820513,9.049955510925248
151.32727272727266,237.18191489361703,2643.0410256410255,5.054977463799469
159.19150943396227,273.36827956989265,1696.83,5.970914587790175
163.8105769230769,272.46243093922664,756.251282051282,3.063057998630219
163.92095238095234,281.9783783783783,1697.3692307692309,4.523728122252536
161.69652173913047,283.5870967741936,653.0307692307692,5.945543069396349
164.77900000000002,296.1707692307692,199.465,11.567686060211065
148.52777777777777,240.70880829015522,784.985,7.495794187150075
159.71999999999997,249.74354838709678,1482.923076923077,4.524628073451602
168.81862745098042,313.941489361702,777.8256410256411,3.5394960310134764
145.38130081300812,206.93606557377038,6046.066666666667,7.415935938007583
146.99545454545455,216.12637362637355,784.0051282051282,8.453094890797418
157.73523809523806,274.3164102564101,433.88,10.65244422420945
163.24698795180726,268.2529411764706,183.735,10.417065338667104
144.92017543859652,237.63560209424085,1042.665,9.860386605477315
150.88681318681319,326.83390804597695,563.6461538461539,12.275705798327733
172.7036363636364,326.17712765957435,1157.765,4.883010369116358
153.18194444444447,242.90315789473698,296.13,10.330241785702226
168.92340425531916,294.8000000000002,1833.1641025641027,4.500790282739384
153.77589285714285,234.81420765027315,272.67,9.078915905673526
161.77209302325576,281.09841269841263,513.4769230769231,4.141680648769573
153.9387755102041,219.2278350515463,126.425,11.594455210599163
164.8992,276.16084656084666,436.94358974358977,10.413159006619406
153.12110091743116,272.3197802197803,343.55897435897435,10.444274114099766
162.26461538461535,305.9179775280899,210.6153846153846,11.35718529340152
160.70729166666663,280.4298913043481,946.7794871794872,4.701123376412344
157.67777777777778,322.57357512953376,319.855,11.571996685998348
161.6040816326531,280.90893854748595,1266.928205128205,4.520851565061464
160.11826923076927,251.0471204188483,473.20512820512823,9.267837442427522
136.57872340425538,143.6506024096386,274.2102564102564,6.1494847674440365
173.61970802919708,350.0094444444442,565.429292929293,7.682134786298066
153.99787234042552,255.67765957446812,344.24615384615385,10.512814324871883
150.54777777777784,251.09834254143647,617.974358974359,9.296968590514906
160.78969072164946,329.9480446927374,483.34871794871793,8.680008063403822
150.57520661157025,302.71388888888896,433.1179487179487,11.01670534466836
169.35887850467284,294.88663101604277,810.774358974359,7.382920411635599
144.55,232.18514285714303,1524.3333333333333,10.779901428114853
142.69450549450548,194.37486338797814,1155.7333333333333,8.162007028504487
164.11699999999996,271.82239583333325,1063.5076923076922,4.622053774640281
161.1933333333334,340.9443243243245,412.155,11.810402639783579
165.77378640776706,287.0464864864864,814.6666666666666,4.925090645851695
150.15090909090904,253.94382022471922,683.0512820512821,12.57857201846916
153.15963302752291,307.4287234042552,473.205,11.326935471941336
157.95428571428567,289.06363636363653,662.8461538461538,10.339810452206871
155.16719999999995,331.5357512953366,269.84,14.39909020160095
133.60153846153844,181.2570621468927,304.51794871794874,7.641920816422752
148.49065420560743,294.8513661202184,1074.2666666666667,10.025285704738359
152.12905982905988,229.80312500000002,1220.96,8.274836194469929
164.90825688073397,295.5121052631577,941.17,5.749444308679619
161.55076923076928,326.0178010471204,342.14,10.773214181329278
158.56268656716418,318.31789473684216,400.15,10.91040859677621
148.92288135593222,243.39842105263145,1933.965,7.116068543122545
168.30520833333335,334.15132275132265,354.64,5.627250169185657
144.1645669291339,189.21170212765958,2648.271794871795,7.883419666042494
142.5389473684211,192.17213114754105,661.0358974358975,8.169986501373138
158.68163265306126,270.3807692307693,807.3333333333334,6.210208981769678
157.08437499999997,257.94395604395606,596.0461538461539,5.735242495418526
150.47924528301888,265.5767567567569,506.7230769230769,13.140432745342121
156.82105263157888,341.4174863387979,195.69230769230768,11.817279874213833
164.55121951219513,288.3956284153007,331.6051282051282,5.69905974050075
159.3581632653062,315.44972972972977,416.0820512820513,8.552977716426742
153.82000000000002,277.7601123595507,245.89743589743588,10.749876955161636
162.82500000000005,344.44010989011,659.8102564102564,10.15603942081251
156.8391304347826,253.26648936170204,657.8153846153846,8.46712895832359
141.05714285714288,159.92556818181822,416.03076923076924,7.713801987032516
157.11649484536082,263.2180327868851,805.8410256410257,7.939330147194529
164.60270270270277,268.3497237569061,1268.4820512820513,5.02563977133986
155.08469387755102,285.8698412698413,556.4512820512821,11.209111770560698
140.14691358024692,174.0562841530055,386.9076923076923,8.782840934695875
156.7283185840708,307.1853260869564,1374.865,11.245193891763913
153.24,224.81639344262302,370.2307692307692,9.759339289424473
158.9793103448276,253.42948717948724,393.62068965517244,2.8224850343115784
162.31460674157304,294.225925925926,734.225641025641,5.276590721779098
168.83387096774192,321.0704301075269,1413.6051282051283,6.7302844518289335
157.13025210084038,293.2256684491979,351.97,4.643192601642184
170.07227722772285,306.09835164835164,1750.0615384615385,5.8033314579414075
150.07619047619045,183.70059523809525,231.64102564102564,9.47448749169802
164.61287128712866,296.06736842105255,1040.545,10.856621289804854
159.59636363636358,258.9313186813187,1619.0871794871796,6.706657122405155
160.102752293578,251.5668508287293,936.8358974358974,6.140933201228357
152.8689320388349,280.79617486338805,499.825641025641,6.099423388668868
139.41739130434777,192.77016574585633,788.77,8.711995258440355
158.2528301886793,336.05303867403313,605.645,13.214160935861768
155.2183333333333,337.71999999999997,722.055,11.06246684809329
142.42450980392155,229.30489130434782,507.3897435897436,7.504030684953658
158.9763157894737,299.5487179487178,386.98,4.002400640859991
148.96296296296293,318.72076502732244,1087.574358974359,11.275912522338585
147.71326530612242,216.2032258064516,3245.9128205128204,5.3632775261354295
158.69029126213596,230.62362637362645,2756.748717948718,5.010012910042673
153.06263736263736,226.11868131868135,733.6461538461539,8.282346691271558
148.71428571428575,225.35405405405402,466.4871794871795,7.872310229209029
152.8506493506493,252.36939890710386,563.225641025641,3.359772919720656
153.68813559322038,217.90395480225993,1658.0461538461539,5.837335572607859
168.92135922330095,298.6529100529099,432.01,5.1606270688178535
162.22758620689658,319.05027027027035,765.1333333333333,9.681256157800545
157.39814814814815,290.6951086956522,267.9076923076923,12.03250832663374
152.10000000000008,267.0256983240224,442.4769230769231,12.197133850237016
157.13650793650797,307.97283236994235,1800.1076923076923,10.851194942752713
160.19677419354835,277.54945054945046,520.3230769230769,8.211862452322523
155.13603603603602,256.34486486486486,1172.4717948717948,6.494293012351723
146.73636363636362,242.90489130434796,223.16923076923078,10.86789374511696
152.99829059829057,224.76464088397788,3169.225641025641,3.8826957648798777
147.98135593220337,225.08469945355216,3690.497435897436,7.1020822708911435
160.5999999999999,289.7489361702128,774.885,4.651860598669478
169.7414634146341,304.4624309392264,743.0512820512821,6.890105938783258
163.38557692307688,270.346195652174,2116.369230769231,4.710857249474185
151.66494845360825,249.43675675675658,2481.1384615384613,5.889240051093172
144.93229166666663,183.0614525139665,2000.0205128205127,7.307185823735141
149.6,129.6,1721.2857142857142,6.910814175450247
155.83717948717944,231.11630434782617,1068.7846153846153,7.653947210586672
153.20088495575223,285.5877094972067,279.0615384615385,11.493167576308869
138.21212121212122,134.17368421052635,451.8820512820513,6.545147928322568
147.93124999999998,174.93464566929143,872.4697986577181,6.934350528469668
159.26756756756748,264.4458100558659,791.51,6.820737577541657
156.17766990291258,272.3122994652407,928.0461538461539,9.265974835469063
153.9090909090909,136.4875,1450.1176470588234,6.870063280869708
141.9449275362319,189.65921052631575,436.0542168674699,9.150111210886228
160.9989130434783,241.0392473118279,666.1435897435897,4.646637361622196
146.56907216494852,219.91000000000005,2839.0871794871796,6.830510528844592
152.64615384615385,198.93307086614178,1869.820143884892,4.028458859968065
166.4808080808081,294.56,1561.1897435897436,3.6940824223471904
141.81797752808993,217.28409090909096,740.9025641025642,9.735102023865558
150.84285714285718,240.8096256684492,1191.3794871794871,4.53131340957907
152.2185185185185,267.2389189189187,476.9025641025641,10.570700890360872
139.6267605633803,204.8877094972068,293.98974358974357,9.861606893664524
156.42903225806452,263.22608695652167,806.5282051282052,6.733987397709722
145.54945054945054,226.17016574585634,304.8974358974359,7.653749894878477
158.08181818181816,258.12072538860116,538.1282051282051,9.104708629151377
165.740206185567,292.40170454545466,1171.425641025641,6.230451608384259
153.9566037735849,199.2605555555557,2019.7846153846153,2.3385057558815623
150.62266666666665,269.56684782608687,106.13333333333334,12.905445496714343
152.45909090909092,211.68907103825137,845.348717948718,3.387904854922564
164.00641025641022,289.97765363128485,2119.5846153846155,5.124405604387893
156.90357142857144,340.9677595628413,357.53846153846155,11.298792312105565
156.89361702127658,262.524607329843,360.44615384615383,7.166158749128572
169.22500000000002,298.4622340425531,3195.045,5.526060509319898
141.49583333333328,183.29662921348327,403.85128205128206,7.78429480260568
167.7554216867469,287.5121546961326,346.2564102564103,5.7907316350710865
152.49368421052634,280.7319148936172,158.5897435897436,13.46790622473727
139.00555555555556,256.0228260869568,205.75384615384615,10.861165943871192
153.92777777777775,240.51098901098914,1206.3384615384616,4.313752571885258
157.88770491803285,268.3715053763441,974.135,6.446845663075448
143.85294117647058,177.3452380952381,1150.340909090909,8.467063123579967
168.53979591836736,350.11032608695626,350.87,9.570412118448422
155.71538461538464,277.8290155440415,212.445,9.43952552425334
167.98305084745763,339.0994535519126,827.4974358974359,8.436258846568581
154.07073170731704,230.71195652173918,262.45641025641027,10.017417300064482
146.15714285714284,200.98287292817673,466.66153846153844,6.685210826492595
142.17653061224487,288.24335260115606,302.8974358974359,11.105187505290779
157.58735632183914,289.5083798882682,597.2410256410257,6.74001648606412
155.08255813953488,256.69184782608676,195.34,10.329876113443225
136.89999999999998,169.05757575757573,395.94117647058823,4.694755608379142
170.51703703703703,282.7775401069518,985.3589743589744,4.815157303078402
162.19090909090912,249.8489361702128,1549.3282051282051,6.981066069992285
150.22252252252247,269.00833333333327,814.54,10.79656370466767
153.78585858585856,258.91546961325963,314.04102564102567,11.638688396093928
151.25922330097083,224.86772486772495,580.3846153846154,11.027035122597752
160.01313131313128,239.61587301587286,296.1589743589744,5.2318505307267404
151.46363636363634,224.8021857923497,588.625641025641,8.295536756634311
147.39649122807018,227.90108108108117,562.6102564102564,4.786631908047655
143.78125000000006,234.65027322404387,304.1025641025641,8.159618887015181
152.30921052631584,287.4475138121547,303.14358974358976,11.618632111379908
146.86991150442478,234.37291666666673,438.33,9.607340360002738
149.0257575757575,222.42737430167588,863.8556701030927,6.70869632670597
160.49428571428572,285.08324607329854,282.2,6.235070871722183
166.1864583333333,321.4732984293194,418.8871794871795,5.702252610702353
154.75959595959594,273.81658031088074,391.82,10.463915828696852
175.49694656488558,386.7708108108108,245.8,7.041055736371029
165.43571428571423,266.74699453551926,239.47179487179488,5.731995631411014
147.24051724137922,229.6280898876405,404.93333333333334,11.717165218712799
165.14941176470595,336.6290502793294,602.2974358974359,12.605246577208632
157.98207547169804,245.22362637362633,593.4512820512821,7.224387546123069
138.30689655172415,162.02499999999998,533.0860215053764,6.533537729188939
150.02105263157893,214.9751351351351,474.43589743589746,8.105857428525102
156.63043478260875,252.92817679558007,1271.8410256410257,6.420964964981107
143.15846153846147,188.4546666666666,332.1011235955056,9.380513922251922
146.67549019607847,223.08152173913044,943.2666666666667,10.466100893240627
141.79767441860463,211.10515463917525,1942.335,6.8002182939606195
148.10291262135922,212.98483146067406,523.0410256410256,8.303925759610955
168.94732142857134,308.8722513089006,1388.915,4.675902053041404
147.88658536585365,249.32582417582415,342.8615384615385,9.6641927667594
146.48938053097342,260.2553191489362,1387.9897435897435,10.3522194060401
153.98818897637793,327.05641025641023,333.76,12.09418594199425
156.88854166666667,287.9943298969073,200.935,6.11585836215692
165.70091743119258,277.3431578947369,1178.7384615384615,4.1461144900676095
154.75777777777787,204.19243243243258,416.9025641025641,10.262718952962018
148.02346938775514,253.21264367816096,203.1076923076923,11.269037519567732
144.15241935483866,315.86885245901635,550.3794871794872,13.018612798628443
145.8609195402299,311.4397790055248,222.15384615384616,12.431147276084953
134.1112149532711,171.2282608695652,374.1384615384615,9.845944871636716
157.69532710280373,308.7718918918917,149.59,11.948114847249148
161.61428571428573,273.7522222222221,1263.8564102564103,3.3034643662863363
133.12745098039218,141.6331325301205,247.54358974358973,8.679142756520479
162.33804347826091,296.88032786885236,363.9794871794872,4.71206464156898
151.29716981132074,301.5859550561799,417.7128205128205,10.70293048837381
154.49245283018863,314.95515463917525,551.59,11.94356587320293
154.75149253731342,209.68989361702126,3222.123076923077,8.323855428973415
134.01363636363638,162.31612903225803,733.0735294117648,7.62843387028827
157.8601941747573,221.73526315789468,401.26153846153846,9.226819262326512
149.10283018867923,256.78586956521764,544.37,10.05777963517461
140.84864864864866,210.59715909090903,1525.6717948717949,9.331524742358136
151.90777777777777,205.76648648648637,1407.6102564102564,3.5306105273895745
143.44047619047615,226.2311111111111,581.7435897435897,8.572671897038077
150.57499999999996,247.1478021978022,1262.1179487179488,6.250664938463226
148.8060606060607,209.3508379888267,2535.2358974358976,6.2536111543759665
165.90188679245279,309.2676767676767,534.79,5.435177359337308
138.43125,169.79718309859155,407.7922077922078,8.527974522292991
143.96799999999996,146.54626865671645,520.8933333333333,7.287813243914301
157.3,201.45744680851064,1281.5094339622642,1.9798189045936396
155.9803921568627,222.41584699453563,920.025641025641,5.7330341963713405
156.20661764705878,322.17675675675684,187.19,12.707051658742456
146.28360655737694,181.24140127388537,303.7142857142857,6.937482813517621
137.5388888888889,175.59763779527555,484.705035971223,5.257404933653933
143.29090909090905,212.5331491712708,657.8256410256411,9.286259315850195
158.76300000000003,275.26521739130436,590.8564102564103,5.599740489684678
140.6221153846154,197.0937853107343,742.9487179487179,9.81962312338223
149.06513761467886,198.62433862433858,1082.8820512820512,9.30572119983709
149.33805309734515,282.0353260869566,648.62,11.693893959483209
163.2328125,313.80666666666673,523.6717948717949,10.207739237729635
156.57464788732398,315.9655172413791,394.08717948717947,10.92604265618697
150.2838709677419,196.3398305084746,2143.2105263157896,7.6420663960680155
145.9663157894737,188.753216374269,1544.0,8.570868539922943
171.38653846153855,377.92324324324323,269.6102564102564,5.0527979609693014
171.07641509433958,369.6922680412372,270.075,7.355682680736831
161.78392857142853,262.23403141361246,301.37,9.035454756611472
153.87887323943667,212.51833333333323,711.4666666666667,7.748350103794252
162.26373626373623,316.16684782608695,323.5948717948718,6.517727135861557
140.0565217391305,188.57999999999996,931.1128205128205,8.950002478423944
146.26603773584912,257.3322404371585,919.2461538461539,5.782738922082195
140.6866666666666,188.7449438202248,989.9282051282051,8.158003688431174
148.7719626168224,230.84615384615384,771.651282051282,7.742784039555535
144.57676767676764,295.8131979695433,204.425,10.647393909746855
151.5252525252526,287.8972826086958,627.5794871794872,6.881646210920263
166.13870967741937,280.62841530054646,2272.148717948718,3.733595895898834
156.45967741935485,375.8769230769231,342.2153846153846,11.58418300065936
152.90303030303028,258.32386363636357,206.7846153846154,7.591925203977885
148.0905263157895,272.5595505617976,369.9846153846154,10.634299416469146
130.6103448275862,168.32018348623845,691.6260869565217,8.228893470963202
154.223,290.17365591397845,323.0820512820513,4.502388850970623
157.7869565217391,266.9041666666666,504.52564102564105,2.786120499072497
145.0593220338983,201.94248704663207,236.72,7.344474484623181
155.10333333333327,227.03532608695667,848.225641025641,8.079366278929168
145.21159420289857,188.03630573248407,2316.6827956989246,5.769492670044069
148.47821782178212,241.08626373626367,423.3179487179487,8.564713435981929
150.9146788990826,286.8335106382979,472.57948717948716,12.49331980510673
145.1095238095238,243.8178378378377,338.8205128205128,13.581598304828217
138.72307692307695,122.9388888888889,317.85714285714283,8.392726591760301
142.95909090909097,172.56176470588227,1351.9538461538461,5.562997902371119
143.3670588235294,185.19261363636372,698.4820512820513,7.405673107985081
146.0166666666666,237.67795698924718,619.395,8.115811396604755
159.57578947368424,265.5098360655739,868.8615384615384,6.890144486153416
146.23064516129037,182.63749999999985,391.8205128205128,8.395505529742815
140.28000000000003,150.25294117647059,774.3421052631579,5.73468479184367
147.98135593220331,224.7625641025639,1047.42,6.188779572664257
156.1568,478.86378378378373,342.95897435897433,15.65972307370246
160.19009009009014,259.22433862433866,437.155,8.638639612951923
163.20093457943926,273.49226519337026,1943.9589743589743,4.422885625949688
165.5623762376238,301.5418848167539,644.475,6.79439155902091
153.4560344827587,273.02055555555563,575.6051282051282,9.62508486052582
150.44210526315794,326.72499999999997,256.475,10.401738960912361
141.48367346938772,203.17027027027024,822.9076923076923,8.737106694834448
155.0191489361702,248.36827956989242,1161.051282051282,5.955218745169059
149.34578313253016,247.21000000000006,845.9435897435898,9.741550324626115
154.63805309734508,297.593820224719,865.6820512820512,11.582099782000851
148.37657657657658,219.2788043478262,299.4,8.863211893873217
163.99705882352944,328.7904255319149,597.29,10.897134557752503
150.53162393162398,216.98648648648657,3465.2358974358976,4.904603231215249
145.9655913978495,209.15549132947982,786.774358974359,9.200458216280692
166.50674157303374,344.5491712707181,681.8102564102564,11.24169744195317
148.55833333333337,220.61027027027035,2124.4358974358975,5.359851785692732
167.2745454545454,306.1005319148937,246.135,10.3245881325289
146.26666666666668,229.46739130434779,928.0769230769231,10.585681447713771
151.4485148514851,248.7193181818182,1207.9435897435897,10.471958700737417
154.83571428571432,308.2677595628413,319.34358974358975,13.265467625899278
148.65798319327737,227.52580645161288,4029.620512820513,7.056484163425713
161.97168141592917,288.42908163265304,420.365,8.627391671523553
147.48712871287134,246.15714285714293,1756.923076923077,9.643816112084062
162.75148514851494,277.75967741935466,2408.8,5.5301567330046275
163.95765765765765,280.9550264550264,630.025,6.743262568945672
159.84098360655736,237.6801075268818,2742.5435897435896,3.6819346068407377
138.40930232558145,165.98979591836726,450.6521739130435,6.422907863000481
158.31962616822432,244.4759358288771,958.4820512820513,4.376743675897788
151.23854166666672,188.42033898305087,811.2410256410257,8.981865707494686
165.49270833333335,348.22180851063825,228.13333333333333,6.7597423908645435
156.45416666666674,263.27219251336896,719.3948717948718,4.2301129154132395
147.6091743119266,257.4727272727273,508.85641025641024,9.437292269241233
140.3389380530973,209.30368421052623,714.745,10.619917592987708
151.17416666666668,283.9500000000001,267.7025641025641,13.279567832650088
146.5788990825688,214.22732240437173,493.5670103092784,8.987018547915444
165.60560747663556,309.5510638297873,218.03,7.784064119616571
130.00256410256412,114.77499999999998,898.9885057471264,6.42061959801565
134.8847222222222,183.5465909090909,742.3230769230769,8.525829516486708
147.38429752066108,218.28253968253972,2892.7589743589742,7.91687697664194
147.30854700854707,279.2545945945945,1120.928205128205,11.059929271071146
147.29322033898313,278.6610810810811,1130.7435897435898,11.064020045806025
152.50862068965515,285.1632768361583,1027.6153846153845,11.47683908476184
158.18584070796464,313.3390625,417.43,11.719287066094914
154.46800000000002,213.64232804232816,2394.246153846154,9.492441065974408
149.18558558558553,255.91117021276614,1011.5384615384615,8.798708745247154
148.97027027027028,229.14247311827964,3116.507692307692,8.475628374297985
152.20000000000002,234.70270270270274,852.2461538461539,7.631221869208366
153.68431372549023,197.85254237288135,938.8778625954199,3.740761669363298
166.42192982456146,265.9711229946524,698.251282051282,12.444413516550501
159.71704545454543,265.522340425532,680.625641025641,4.553194647458598
139.65360000000013,188.52894736842097,3168.107692307692,8.64084198121988
147.21428571428567,171.23380281690137,1657.8125,8.344657492931196
143.65425531914897,202.71774193548396,1003.3589743589744,10.593802356188181
145.53265306122452,258.06020942408395,267.915,10.752050090513782
159.8875,283.8592592592592,189.67,5.615442610850425
152.5739837398374,273.9875000000002,3064.585,10.050053106701228
154.4627906976743,273.40055555555546,917.045,10.994946812860874
150.62173913043475,263.11587301587315,1075.4615384615386,12.785561833917463
151.65566037735852,211.81413043478258,485.2769230769231,10.71095858563442
145.82293577981656,227.11005586592174,215.3948717948718,8.465627827246323
152.31818181818187,281.87752808988773,333.5282051282051,7.954575786463296
160.20743801652884,299.71612903225787,453.83589743589744,11.979745304978636
147.73243243243243,172.58641304347816,437.7076923076923,8.23955338418099
155.33703703703702,251.84338624338616,1048.56,7.336061837186242
159.44957983193282,265.18333333333345,435.03076923076924,10.030321462672838
162.92608695652177,313.226842105263,618.555,9.76599736482609
141.92278481012661,221.35945945945943,1704.0307692307692,8.66614783650229
153.42456140350876,295.78074866310146,463.44102564102565,10.381001648759003
162.93472222222232,305.05405405405395,489.0974358974359,5.361366829534254
150.84913793103448,203.80380434782617,2390.153846153846,12.161266735324409
158.29861111111114,350.9763736263735,325.5487179487179,12.333524463627484
153.15703125000002,281.1066298342541,387.195,11.123499786929065
134.75744680851068,121.55833333333337,479.5851851851852,8.736545471395027
154.02735042735034,302.35326086956536,876.1794871794872,11.312202745017702
151.14374999999998,265.1623655913978,1015.6153846153846,7.5603423464364115
141.48227848101263,178.4761111111112,1689.6871794871795,6.528484714208968
159.84736842105258,275.4561497326204,474.7128205128205,8.252929166351588
145.34137931034476,195.4005347593583,1304.7692307692307,8.611873992846757
142.7113043478261,272.7983870967741,3223.74358974359,10.627051206592112
166.84523809523807,370.74475138121534,204.00512820512822,12.564141172921747
161.30000000000007,360.2790960451976,279.35897435897436,11.334151445617252
159.8915887850467,273.6538461538462,2144.271794871795,4.879351306880825
152.09480519480522,233.01129032258086,295.28205128205127,7.195564432094477
162.06052631578947,307.8525139664804,2160.5589743589744,11.156966739376562
169.46517857142854,324.85675675675674,708.035,5.914248589405894
156.80714285714285,239.98361581920904,3520.7128205128206,4.599837154189347
165.80000000000004,355.7282051282051,143.635,5.9868346851394145
167.71944444444446,330.12972972972966,529.9384615384615,5.798581354390448
156.26315789473682,289.84722222222234,667.3948717948718,11.429353321756233
